State,Date,Cumulative_Prisoner_Deaths
Oklahoma,2020-08-25,744.0
Oklahoma,2020-08-24,730.0
Oklahoma,2020-08-23,726.0
Oklahoma,2020-08-22,725.0
Oklahoma,2020-08-21,715.0
Oklahoma,2020-08-20,709.0
Oklahoma,2020-08-19,699.0
Oklahoma,2020-08-18,682.0
Oklahoma,2020-08-17,665.0
Oklahoma,2020-08-16,661.0
Oklahoma,2020-08-15,657.0
Oklahoma,2020-08-14,644.0
Oklahoma,2020-08-13,638.0
Oklahoma,2020-08-12,627.0
Oklahoma,2020-08-11,618.0
Oklahoma,2020-08-10,605.0
Oklahoma,2020-08-09,603.0
Oklahoma,2020-08-08,603.0
Oklahoma,2020-08-07,600.0
Oklahoma,2020-08-06,593.0
Oklahoma,2020-08-05,583.0
Oklahoma,2020-08-04,566.0
Oklahoma,2020-08-03,551.0
Oklahoma,2020-08-02,550.0
Oklahoma,2020-08-01,549.0
Oklahoma,2020-07-31,541.0
Oklahoma,2020-07-30,536.0
Oklahoma,2020-07-29,523.0
Oklahoma,2020-07-28,509.0
Oklahoma,2020-07-27,496.0
Oklahoma,2020-07-26,496.0
Oklahoma,2020-07-25,496.0
Oklahoma,2020-07-24,484.0
Oklahoma,2020-07-23,477.0
Oklahoma,2020-07-22,474.0
Oklahoma,2020-07-21,461.0
Oklahoma,2020-07-20,452.0
Oklahoma,2020-07-19,451.0
Oklahoma,2020-07-18,451.0
Oklahoma,2020-07-17,445.0
Oklahoma,2020-07-16,438.0
Oklahoma,2020-07-15,432.0
Oklahoma,2020-07-14,428.0
Oklahoma,2020-07-13,424.0
Oklahoma,2020-07-12,422.0
Oklahoma,2020-07-11,421.0
Oklahoma,2020-07-10,416.0
Oklahoma,2020-07-09,410.0
Oklahoma,2020-07-08,407.0
Oklahoma,2020-07-07,404.0
Oklahoma,2020-07-06,399.0
Oklahoma,2020-07-05,398.0
Oklahoma,2020-07-04,398.0
Oklahoma,2020-07-03,398.0
Oklahoma,2020-07-02,395.0
Oklahoma,2020-07-01,389.0
Oklahoma,2020-06-30,387.0
Oklahoma,2020-06-29,385.0
Oklahoma,2020-06-28,385.0
Oklahoma,2020-06-27,384.0
Oklahoma,2020-06-26,377.0
Oklahoma,2020-06-25,375.0
Oklahoma,2020-06-24,372.0
Oklahoma,2020-06-23,371.0
Oklahoma,2020-06-22,369.0
Oklahoma,2020-06-21,369.0
Oklahoma,2020-06-20,368.0
Oklahoma,2020-06-19,367.0
Oklahoma,2020-06-18,366.0
Oklahoma,2020-06-17,364.0
Oklahoma,2020-06-16,363.0
Oklahoma,2020-06-15,359.0
Oklahoma,2020-06-14,359.0
Oklahoma,2020-06-13,359.0
Oklahoma,2020-06-12,359.0
Oklahoma,2020-06-11,357.0
Oklahoma,2020-06-10,355.0
Oklahoma,2020-06-09,353.0
Oklahoma,2020-06-08,348.0
Oklahoma,2020-06-07,348.0
Oklahoma,2020-06-06,345.0
Oklahoma,2020-06-05,344.0
Oklahoma,2020-06-04,344.0
Oklahoma,2020-06-03,341.0
Oklahoma,2020-06-02,339.0
Oklahoma,2020-06-01,334.0
Oklahoma,2020-05-31,334.0
Oklahoma,2020-05-30,334.0
Oklahoma,2020-05-29,329.0
Oklahoma,2020-05-28,326.0
Oklahoma,2020-05-27,322.0
Oklahoma,2020-05-26,318.0
Oklahoma,2020-05-25,313.0
Oklahoma,2020-05-24,311.0
Oklahoma,2020-05-23,311.0
Oklahoma,2020-05-22,307.0
Oklahoma,2020-05-21,304.0
Oklahoma,2020-05-20,299.0
Oklahoma,2020-05-19,294.0
Oklahoma,2020-05-18,288.0
Oklahoma,2020-05-17,288.0
Oklahoma,2020-05-16,288.0
Oklahoma,2020-05-15,285.0
Oklahoma,2020-05-14,284.0
Oklahoma,2020-05-13,278.0
Oklahoma,2020-05-12,278.0
Oklahoma,2020-05-11,274.0
Oklahoma,2020-05-10,272.0
Oklahoma,2020-05-09,270.0
Oklahoma,2020-05-08,266.0
Oklahoma,2020-05-07,260.0
Oklahoma,2020-05-06,253.0
Oklahoma,2020-05-05,247.0
Oklahoma,2020-05-04,238.0
Oklahoma,2020-05-03,238.0
Oklahoma,2020-05-02,238.0
Oklahoma,2020-05-01,230.0
Oklahoma,2020-04-30,222.0
Oklahoma,2020-04-29,214.0
Oklahoma,2020-04-28,207.0
Oklahoma,2020-04-27,197.0
Oklahoma,2020-04-26,195.0
Oklahoma,2020-04-25,194.0
Oklahoma,2020-04-24,188.0
Oklahoma,2020-04-23,179.0
Oklahoma,2020-04-22,170.0
Oklahoma,2020-04-21,164.0
Oklahoma,2020-04-20,143.0
Oklahoma,2020-04-19,140.0
Oklahoma,2020-04-18,139.0
Oklahoma,2020-04-17,136.0
Oklahoma,2020-04-16,131.0
Oklahoma,2020-04-15,123.0
Oklahoma,2020-04-14,108.0
Oklahoma,2020-04-13,99.0
Oklahoma,2020-04-12,96.0
Oklahoma,2020-04-11,94.0
Oklahoma,2020-04-10,88.0
Oklahoma,2020-04-09,80.0
Oklahoma,2020-04-08,79.0
Oklahoma,2020-04-07,67.0
Oklahoma,2020-04-06,51.0
Oklahoma,2020-04-05,46.0
Oklahoma,2020-04-04,42.0
Oklahoma,2020-04-03,38.0
Oklahoma,2020-04-02,34.0
Oklahoma,2020-04-01,30.0
Oklahoma,2020-03-31,23.0
Oklahoma,2020-03-30,17.0
Oklahoma,2020-03-29,16.0
Oklahoma,2020-03-28,15.0
Oklahoma,2020-03-27,8.0
Oklahoma,2020-03-26,7.0
Oklahoma,2020-03-25,5.0
Oklahoma,2020-03-24,3.0
Oklahoma,2020-03-23,2.0
Oklahoma,2020-03-22,2.0
Oklahoma,2020-03-21,1.0
Oklahoma,2020-03-20,1.0
Oklahoma,2020-03-19,1.0
Ohio,2021-03-07,17656.0
Ohio,2021-03-06,17656.0
Ohio,2021-03-05,17656.0
Ohio,2021-03-04,17189.0
Ohio,2021-03-03,17189.0
Ohio,2021-03-02,17189.0
Ohio,2021-03-01,17346.0
Ohio,2021-02-28,17297.0
Ohio,2021-02-27,17237.0
Ohio,2021-02-26,17183.0
Ohio,2021-02-25,17125.0
Ohio,2021-02-24,17045.0
Ohio,2021-02-23,16968.0
Ohio,2021-02-22,16874.0
Ohio,2021-02-21,16816.0
Ohio,2021-02-20,16749.0
Ohio,2021-02-19,16693.0
Ohio,2021-02-18,16611.0
Ohio,2021-02-17,16513.0
Ohio,2021-02-16,16453.0
Ohio,2021-02-15,16394.0
Ohio,2021-02-14,16346.0
Ohio,2021-02-13,16340.0
Ohio,2021-02-12,15136.0
Ohio,2021-02-11,12577.0
Ohio,2021-02-10,11856.0
Ohio,2021-02-09,11793.0
Ohio,2021-02-08,11695.0
Ohio,2021-02-07,11659.0
Ohio,2021-02-06,11652.0
Ohio,2021-02-05,11571.0
Ohio,2021-02-04,11509.0
Ohio,2021-02-03,11430.0
Ohio,2021-02-02,11336.0
Ohio,2021-02-01,11230.0
Ohio,2021-01-31,11175.0
Ohio,2021-01-30,11121.0
Ohio,2021-01-29,11070.0
Ohio,2021-01-28,11006.0
Ohio,2021-01-27,10931.0
Ohio,2021-01-26,10856.0
Ohio,2021-01-25,10768.0
Ohio,2021-01-24,10711.0
Ohio,2021-01-23,10680.0
Ohio,2021-01-22,10599.0
Ohio,2021-01-21,10518.0
Ohio,2021-01-20,10409.0
Ohio,2021-01-19,10336.0
Ohio,2021-01-18,10281.0
Ohio,2021-01-17,10200.0
Ohio,2021-01-16,10135.0
Ohio,2021-01-15,10057.0
Ohio,2021-01-14,9990.0
Ohio,2021-01-13,9881.0
Ohio,2021-01-12,9802.0
Ohio,2021-01-11,9702.0
Ohio,2021-01-10,9627.0
Ohio,2021-01-09,9599.0
Ohio,2021-01-08,9544.0
Ohio,2021-01-07,9462.0
Ohio,2021-01-06,9368.0
Ohio,2021-01-05,9247.0
Ohio,2021-01-04,9143.0
Ohio,2021-01-03,9076.0
Ohio,2021-01-02,9017.0
Ohio,2021-01-01,8962.0
Ohio,2020-12-31,8962.0
Ohio,2020-12-30,8855.0
Ohio,2020-12-29,8722.0
Ohio,2020-12-28,8571.0
Ohio,2020-12-27,8509.0
Ohio,2020-12-26,8476.0
Ohio,2020-12-25,8456.0
Ohio,2020-12-24,8456.0
Ohio,2020-12-23,8361.0
Ohio,2020-12-22,8252.0
Ohio,2020-12-21,8122.0
Ohio,2020-12-20,8047.0
Ohio,2020-12-19,8031.0
Ohio,2020-12-18,7967.0
Ohio,2020-12-17,7894.0
Ohio,2020-12-16,7777.0
Ohio,2020-12-15,7654.0
Ohio,2020-12-14,7551.0
Ohio,2020-12-13,7492.0
Ohio,2020-12-12,7477.0
Ohio,2020-12-11,7426.0
Ohio,2020-12-10,7298.0
Ohio,2020-12-09,7187.0
Ohio,2020-12-08,7103.0
Ohio,2020-12-07,7022.0
Ohio,2020-12-06,6959.0
Ohio,2020-12-05,6946.0
Ohio,2020-12-04,6882.0
Ohio,2020-12-03,6753.0
Ohio,2020-12-02,6671.0
Ohio,2020-12-01,6548.0
Ohio,2020-11-30,6429.0
Ohio,2020-11-29,6399.0
Ohio,2020-11-28,6378.0
Ohio,2020-11-27,6346.0
Ohio,2020-11-26,6274.0
Ohio,2020-11-25,6274.0
Ohio,2020-11-24,6118.0
Ohio,2020-11-23,6020.0
Ohio,2020-11-22,5996.0
Ohio,2020-11-21,5984.0
Ohio,2020-11-20,5955.0
Ohio,2020-11-19,5890.0
Ohio,2020-11-18,5827.0
Ohio,2020-11-17,5772.0
Ohio,2020-11-16,5742.0
Ohio,2020-11-15,5722.0
Ohio,2020-11-14,5714.0
Ohio,2020-11-13,5700.0
Ohio,2020-11-12,5658.0
Ohio,2020-11-11,5623.0
Ohio,2020-11-10,5547.0
Ohio,2020-11-09,5524.0
Ohio,2020-11-08,5517.0
Ohio,2020-11-07,5506.0
Ohio,2020-11-06,5494.0
Ohio,2020-11-05,5461.0
Ohio,2020-11-04,5428.0
Ohio,2020-11-03,5373.0
Ohio,2020-11-02,5340.0
Ohio,2020-11-01,5303.0
Ohio,2020-10-31,5301.0
Ohio,2020-10-30,5291.0
Ohio,2020-10-29,5275.0
Ohio,2020-10-28,5256.0
Ohio,2020-10-27,5239.0
Ohio,2020-10-26,5217.0
Ohio,2020-10-25,5206.0
Ohio,2020-10-24,5206.0
Ohio,2020-10-23,5184.0
Ohio,2020-10-22,5161.0
Ohio,2020-10-21,5149.0
Ohio,2020-10-20,5083.0
Ohio,2020-10-19,5075.0
Ohio,2020-10-18,5067.0
Ohio,2020-10-17,5067.0
Ohio,2020-10-16,5054.0
Ohio,2020-10-15,5038.0
Ohio,2020-10-14,5033.0
Ohio,2020-10-13,5017.0
Ohio,2020-10-12,5005.0
Ohio,2020-10-11,4999.0
Ohio,2020-10-10,4997.0
Ohio,2020-10-09,4994.0
Ohio,2020-10-08,4983.0
Ohio,2020-10-07,4970.0
Ohio,2020-10-06,4947.0
Ohio,2020-10-05,4931.0
Ohio,2020-10-04,4925.0
Ohio,2020-10-03,4925.0
Ohio,2020-10-02,4905.0
Ohio,2020-10-01,4817.0
Ohio,2020-09-30,4804.0
Ohio,2020-09-29,4783.0
Ohio,2020-09-28,4746.0
Ohio,2020-09-27,4741.0
Ohio,2020-09-26,4740.0
Ohio,2020-09-25,4734.0
Ohio,2020-09-24,4715.0
Ohio,2020-09-23,4687.0
Ohio,2020-09-22,4635.0
Ohio,2020-09-21,4623.0
Ohio,2020-09-20,4615.0
Ohio,2020-09-19,4612.0
Ohio,2020-09-18,4608.0
Ohio,2020-09-17,4580.0
Ohio,2020-09-16,4555.0
Ohio,2020-09-15,4506.0
Ohio,2020-09-14,4419.0
Ohio,2020-09-13,4415.0
Ohio,2020-09-12,4411.0
Ohio,2020-09-11,4403.0
Ohio,2020-09-10,4354.0
Ohio,2020-09-09,4324.0
Ohio,2020-09-08,4298.0
Ohio,2020-09-07,4276.0
Ohio,2020-09-06,4259.0
Ohio,2020-09-05,4256.0
Ohio,2020-09-04,4248.0
Ohio,2020-09-03,4226.0
Ohio,2020-09-02,4176.0
Ohio,2020-09-01,4165.0
Ohio,2020-08-31,4138.0
Ohio,2020-08-30,4128.0
Ohio,2020-08-29,4126.0
Ohio,2020-08-28,4105.0
Ohio,2020-08-27,4076.0
Ohio,2020-08-26,4044.0
Ohio,2020-08-25,3996.0
Ohio,2020-08-24,3986.0
Ohio,2020-08-23,3978.0
Ohio,2020-08-22,3975.0
Ohio,2020-08-21,3955.0
Ohio,2020-08-20,3929.0
Ohio,2020-08-19,3907.0
Ohio,2020-08-18,3871.0
Ohio,2020-08-17,3832.0
Ohio,2020-08-16,3826.0
Ohio,2020-08-15,3824.0
Ohio,2020-08-14,3784.0
Ohio,2020-08-13,3755.0
Ohio,2020-08-12,3734.0
Ohio,2020-08-11,3708.0
Ohio,2020-08-10,3673.0
Ohio,2020-08-09,3669.0
Ohio,2020-08-08,3668.0
Ohio,2020-08-07,3652.0
Ohio,2020-08-06,3618.0
Ohio,2020-08-05,3596.0
Ohio,2020-08-04,3570.0
Ohio,2020-08-03,3539.0
Ohio,2020-08-02,3529.0
Ohio,2020-08-01,3515.0
Ohio,2020-07-31,3489.0
Ohio,2020-07-30,3442.0
Ohio,2020-07-29,3422.0
Ohio,2020-07-28,3382.0
Ohio,2020-07-27,3344.0
Ohio,2020-07-26,3307.0
Ohio,2020-07-25,3297.0
Ohio,2020-07-24,3297.0
Ohio,2020-07-23,3256.0
Ohio,2020-07-22,3235.0
Ohio,2020-07-21,3219.0
Ohio,2020-07-20,3189.0
Ohio,2020-07-19,3174.0
Ohio,2020-07-18,3132.0
Ohio,2020-07-17,3112.0
Ohio,2020-07-16,3103.0
Ohio,2020-07-15,3075.0
Ohio,2020-07-14,3069.0
Ohio,2020-07-13,3064.0
Ohio,2020-07-12,3058.0
Ohio,2020-07-11,3036.0
Ohio,2020-07-10,3032.0
Ohio,2020-07-09,3006.0
Ohio,2020-07-08,2991.0
Ohio,2020-07-07,2970.0
Ohio,2020-07-06,2927.0
Ohio,2020-07-05,2911.0
Ohio,2020-07-04,2907.0
Ohio,2020-07-03,2903.0
Ohio,2020-07-02,2903.0
Ohio,2020-07-01,2876.0
Ohio,2020-06-30,2863.0
Ohio,2020-06-29,2818.0
Ohio,2020-06-28,2807.0
Ohio,2020-06-27,2804.0
Ohio,2020-06-26,2788.0
Ohio,2020-06-25,2772.0
Ohio,2020-06-24,2755.0
Ohio,2020-06-23,2735.0
Ohio,2020-06-22,2704.0
Ohio,2020-06-21,2700.0
Ohio,2020-06-20,2697.0
Ohio,2020-06-19,2667.0
Ohio,2020-06-18,2633.0
Ohio,2020-06-17,2611.0
Ohio,2020-06-16,2597.0
Ohio,2020-06-15,2573.0
Ohio,2020-06-14,2557.0
Ohio,2020-06-13,2554.0
Ohio,2020-06-12,2508.0
Ohio,2020-06-11,2490.0
Ohio,2020-06-10,2457.0
Ohio,2020-06-09,2421.0
Ohio,2020-06-08,2404.0
Ohio,2020-06-07,2377.0
Ohio,2020-06-06,2370.0
Ohio,2020-06-05,2355.0
Ohio,2020-06-04,2339.0
Ohio,2020-06-03,2299.0
Ohio,2020-06-02,2258.0
Ohio,2020-06-01,2206.0
Ohio,2020-05-31,2155.0
Ohio,2020-05-30,2149.0
Ohio,2020-05-29,2131.0
Ohio,2020-05-28,2098.0
Ohio,2020-05-27,2044.0
Ohio,2020-05-26,2002.0
Ohio,2020-05-25,1987.0
Ohio,2020-05-24,1969.0
Ohio,2020-05-23,1956.0
Ohio,2020-05-22,1872.0
Ohio,2020-05-21,1836.0
Ohio,2020-05-20,1781.0
Ohio,2020-05-19,1720.0
Ohio,2020-05-18,1657.0
Ohio,2020-05-17,1625.0
Ohio,2020-05-16,1610.0
Ohio,2020-05-15,1581.0
Ohio,2020-05-14,1534.0
Ohio,2020-05-13,1483.0
Ohio,2020-05-12,1436.0
Ohio,2020-05-11,1357.0
Ohio,2020-05-10,1341.0
Ohio,2020-05-09,1331.0
Ohio,2020-05-08,1306.0
Ohio,2020-05-07,1271.0
Ohio,2020-05-06,1225.0
Ohio,2020-05-05,1135.0
Ohio,2020-05-04,1056.0
Ohio,2020-05-03,1038.0
Ohio,2020-05-02,1021.0
Ohio,2020-05-01,1002.0
Ohio,2020-04-30,975.0
Ohio,2020-04-29,937.0
Ohio,2020-04-28,799.0
Ohio,2020-04-27,753.0
Ohio,2020-04-26,728.0
Ohio,2020-04-25,711.0
Ohio,2020-04-24,690.0
Ohio,2020-04-23,656.0
Ohio,2020-04-22,610.0
Ohio,2020-04-21,557.0
Ohio,2020-04-20,509.0
Ohio,2020-04-19,471.0
Ohio,2020-04-18,451.0
Ohio,2020-04-17,418.0
Ohio,2020-04-16,389.0
Ohio,2020-04-15,361.0
Ohio,2020-04-14,324.0
Ohio,2020-04-13,274.0
Ohio,2020-04-12,253.0
Ohio,2020-04-11,247.0
Ohio,2020-04-10,231.0
Ohio,2020-04-09,213.0
Ohio,2020-04-08,193.0
Ohio,2020-04-07,167.0
Ohio,2020-04-06,142.0
Ohio,2020-04-05,119.0
Ohio,2020-04-04,102.0
Ohio,2020-04-03,91.0
Ohio,2020-04-02,81.0
Ohio,2020-04-01,65.0
Ohio,2020-03-31,55.0
Ohio,2020-03-30,39.0
Ohio,2020-03-29,29.0
Ohio,2020-03-28,25.0
Ohio,2020-03-27,19.0
Ohio,2020-03-26,15.0
Ohio,2020-03-25,10.0
Ohio,2020-03-24,8.0
Ohio,2020-03-23,6.0
Ohio,2020-03-22,3.0
Ohio,2020-03-21,3.0
Ohio,2020-03-20,1.0
North Dakota,2021-03-07,1478.0
North Dakota,2021-03-06,1478.0
North Dakota,2021-03-05,1478.0
North Dakota,2021-03-04,1478.0
North Dakota,2021-03-03,1478.0
North Dakota,2021-03-02,1477.0
North Dakota,2021-03-01,1475.0
North Dakota,2021-02-28,1472.0
North Dakota,2021-02-27,1472.0
North Dakota,2021-02-26,1472.0
North Dakota,2021-02-25,1471.0
North Dakota,2021-02-24,1470.0
North Dakota,2021-02-23,1468.0
North Dakota,2021-02-22,1468.0
North Dakota,2021-02-21,1465.0
North Dakota,2021-02-20,1465.0
North Dakota,2021-02-19,1465.0
North Dakota,2021-02-18,1465.0
North Dakota,2021-02-17,1461.0
North Dakota,2021-02-16,1461.0
North Dakota,2021-02-15,1461.0
North Dakota,2021-02-14,1461.0
North Dakota,2021-02-13,1461.0
North Dakota,2021-02-12,1461.0
North Dakota,2021-02-11,1460.0
North Dakota,2021-02-10,1459.0
North Dakota,2021-02-09,1457.0
North Dakota,2021-02-08,1454.0
North Dakota,2021-02-07,1451.0
North Dakota,2021-02-06,1451.0
North Dakota,2021-02-05,1451.0
North Dakota,2021-02-04,1447.0
North Dakota,2021-02-03,1447.0
North Dakota,2021-02-02,1447.0
North Dakota,2021-02-01,1447.0
North Dakota,2021-01-31,1442.0
North Dakota,2021-01-30,1442.0
North Dakota,2021-01-29,1442.0
North Dakota,2021-01-28,1442.0
North Dakota,2021-01-27,1441.0
North Dakota,2021-01-26,1440.0
North Dakota,2021-01-25,1436.0
North Dakota,2021-01-24,1428.0
North Dakota,2021-01-23,1428.0
North Dakota,2021-01-22,1428.0
North Dakota,2021-01-21,1422.0
North Dakota,2021-01-20,1409.0
North Dakota,2021-01-19,1408.0
North Dakota,2021-01-18,1395.0
North Dakota,2021-01-17,1395.0
North Dakota,2021-01-16,1395.0
North Dakota,2021-01-15,1395.0
North Dakota,2021-01-14,1372.0
North Dakota,2021-01-13,1364.0
North Dakota,2021-01-12,1363.0
North Dakota,2021-01-11,1360.0
North Dakota,2021-01-10,1360.0
North Dakota,2021-01-09,1360.0
North Dakota,2021-01-08,1360.0
North Dakota,2021-01-07,1348.0
North Dakota,2021-01-06,1341.0
North Dakota,2021-01-05,1336.0
North Dakota,2021-01-04,1319.0
North Dakota,2021-01-03,1317.0
North Dakota,2021-01-02,1317.0
North Dakota,2021-01-01,1289.0
North Dakota,2020-12-31,1289.0
North Dakota,2020-12-30,1289.0
North Dakota,2020-12-29,1283.0
North Dakota,2020-12-28,1271.0
North Dakota,2020-12-27,1271.0
North Dakota,2020-12-26,1271.0
North Dakota,2020-12-25,1267.0
North Dakota,2020-12-24,1267.0
North Dakota,2020-12-23,1249.0
North Dakota,2020-12-22,1244.0
North Dakota,2020-12-21,1239.0
North Dakota,2020-12-20,1237.0
North Dakota,2020-12-19,1231.0
North Dakota,2020-12-18,1231.0
North Dakota,2020-12-17,1210.0
North Dakota,2020-12-16,1200.0
North Dakota,2020-12-15,1176.0
North Dakota,2020-12-14,1163.0
North Dakota,2020-12-13,1158.0
North Dakota,2020-12-12,1158.0
North Dakota,2020-12-11,1136.0
North Dakota,2020-12-10,1109.0
North Dakota,2020-12-09,1086.0
North Dakota,2020-12-08,1070.0
North Dakota,2020-12-07,1028.0
North Dakota,2020-12-06,1019.0
North Dakota,2020-12-05,1013.0
North Dakota,2020-12-04,995.0
North Dakota,2020-12-03,983.0
North Dakota,2020-12-02,972.0
North Dakota,2020-12-01,960.0
North Dakota,2020-11-30,933.0
North Dakota,2020-11-29,921.0
North Dakota,2020-11-28,921.0
North Dakota,2020-11-27,908.0
North Dakota,2020-11-26,903.0
North Dakota,2020-11-25,893.0
North Dakota,2020-11-24,889.0
North Dakota,2020-11-23,852.0
North Dakota,2020-11-22,846.0
North Dakota,2020-11-21,840.0
North Dakota,2020-11-20,840.0
North Dakota,2020-11-19,801.0
North Dakota,2020-11-18,791.0
North Dakota,2020-11-17,775.0
North Dakota,2020-11-16,749.0
North Dakota,2020-11-15,742.0
North Dakota,2020-11-14,732.0
North Dakota,2020-11-13,713.0
North Dakota,2020-11-12,703.0
North Dakota,2020-11-11,691.0
North Dakota,2020-11-10,649.0
North Dakota,2020-11-09,649.0
North Dakota,2020-11-08,644.0
North Dakota,2020-11-07,633.0
North Dakota,2020-11-06,618.0
North Dakota,2020-11-05,601.0
North Dakota,2020-11-04,572.0
North Dakota,2020-11-03,560.0
North Dakota,2020-11-02,545.0
North Dakota,2020-11-01,536.0
North Dakota,2020-10-31,529.0
North Dakota,2020-10-30,517.0
North Dakota,2020-10-29,504.0
North Dakota,2020-10-28,493.0
North Dakota,2020-10-27,481.0
North Dakota,2020-10-26,467.0
North Dakota,2020-10-25,461.0
North Dakota,2020-10-24,453.0
North Dakota,2020-10-23,445.0
North Dakota,2020-10-22,427.0
North Dakota,2020-10-21,427.0
North Dakota,2020-10-20,417.0
North Dakota,2020-10-19,413.0
North Dakota,2020-10-18,409.0
North Dakota,2020-10-17,404.0
North Dakota,2020-10-16,393.0
North Dakota,2020-10-15,375.0
North Dakota,2020-10-14,370.0
North Dakota,2020-10-13,362.0
North Dakota,2020-10-12,350.0
North Dakota,2020-10-11,343.0
North Dakota,2020-10-10,340.0
North Dakota,2020-10-09,325.0
North Dakota,2020-10-08,314.0
North Dakota,2020-10-07,308.0
North Dakota,2020-10-06,284.0
North Dakota,2020-10-05,280.0
North Dakota,2020-10-04,277.0
North Dakota,2020-10-03,274.0
North Dakota,2020-10-02,267.0
North Dakota,2020-10-01,259.0
North Dakota,2020-09-30,249.0
North Dakota,2020-09-29,242.0
North Dakota,2020-09-28,237.0
North Dakota,2020-09-27,234.0
North Dakota,2020-09-26,230.0
North Dakota,2020-09-25,222.0
North Dakota,2020-09-24,216.0
North Dakota,2020-09-23,206.0
North Dakota,2020-09-22,199.0
North Dakota,2020-09-21,196.0
North Dakota,2020-09-20,195.0
North Dakota,2020-09-19,195.0
North Dakota,2020-09-18,187.0
North Dakota,2020-09-17,185.0
North Dakota,2020-09-16,175.0
North Dakota,2020-09-15,175.0
North Dakota,2020-09-14,173.0
North Dakota,2020-09-13,171.0
North Dakota,2020-09-12,170.0
North Dakota,2020-09-11,163.0
North Dakota,2020-09-10,163.0
North Dakota,2020-09-09,160.0
North Dakota,2020-09-08,160.0
North Dakota,2020-09-07,160.0
North Dakota,2020-09-06,160.0
North Dakota,2020-09-05,159.0
North Dakota,2020-09-04,154.0
North Dakota,2020-09-03,154.0
North Dakota,2020-09-02,152.0
North Dakota,2020-09-01,149.0
North Dakota,2020-08-31,147.0
North Dakota,2020-08-30,145.0
North Dakota,2020-08-29,145.0
North Dakota,2020-08-28,143.0
North Dakota,2020-08-27,143.0
North Dakota,2020-08-26,142.0
North Dakota,2020-08-25,142.0
North Dakota,2020-08-24,140.0
North Dakota,2020-08-23,140.0
North Dakota,2020-08-22,136.0
North Dakota,2020-08-21,136.0
North Dakota,2020-08-20,134.0
North Dakota,2020-08-19,134.0
North Dakota,2020-08-18,132.0
North Dakota,2020-08-17,130.0
North Dakota,2020-08-16,129.0
North Dakota,2020-08-15,125.0
North Dakota,2020-08-14,125.0
North Dakota,2020-08-13,124.0
North Dakota,2020-08-12,124.0
North Dakota,2020-08-11,122.0
North Dakota,2020-08-10,117.0
North Dakota,2020-08-09,116.0
North Dakota,2020-08-08,116.0
North Dakota,2020-08-07,114.0
North Dakota,2020-08-06,113.0
North Dakota,2020-08-05,112.0
North Dakota,2020-08-04,111.0
North Dakota,2020-08-03,109.0
North Dakota,2020-08-02,109.0
North Dakota,2020-08-01,107.0
North Dakota,2020-07-31,107.0
North Dakota,2020-07-30,107.0
North Dakota,2020-07-29,106.0
North Dakota,2020-07-28,104.0
North Dakota,2020-07-27,103.0
North Dakota,2020-07-26,103.0
North Dakota,2020-07-25,103.0
North Dakota,2020-07-24,103.0
North Dakota,2020-07-23,101.0
North Dakota,2020-07-22,100.0
North Dakota,2020-07-21,98.0
North Dakota,2020-07-20,97.0
North Dakota,2020-07-19,96.0
North Dakota,2020-07-18,94.0
North Dakota,2020-07-17,94.0
North Dakota,2020-07-16,93.0
North Dakota,2020-07-15,92.0
North Dakota,2020-07-14,92.0
North Dakota,2020-07-13,91.0
North Dakota,2020-07-12,91.0
North Dakota,2020-07-11,91.0
North Dakota,2020-07-10,89.0
North Dakota,2020-07-09,89.0
North Dakota,2020-07-08,89.0
North Dakota,2020-07-07,93.0
North Dakota,2020-07-06,89.0
North Dakota,2020-07-05,89.0
North Dakota,2020-07-04,89.0
North Dakota,2020-07-03,89.0
North Dakota,2020-07-02,89.0
North Dakota,2020-07-01,89.0
North Dakota,2020-06-30,88.0
North Dakota,2020-06-29,88.0
North Dakota,2020-06-28,88.0
North Dakota,2020-06-27,87.0
North Dakota,2020-06-26,87.0
North Dakota,2020-06-25,87.0
North Dakota,2020-06-24,86.0
North Dakota,2020-06-23,84.0
North Dakota,2020-06-22,83.0
North Dakota,2020-06-21,83.0
North Dakota,2020-06-20,82.0
North Dakota,2020-06-19,82.0
North Dakota,2020-06-18,81.0
North Dakota,2020-06-17,78.0
North Dakota,2020-06-16,77.0
North Dakota,2020-06-15,77.0
North Dakota,2020-06-14,77.0
North Dakota,2020-06-13,77.0
North Dakota,2020-06-12,77.0
North Dakota,2020-06-11,77.0
North Dakota,2020-06-10,76.0
North Dakota,2020-06-09,75.0
North Dakota,2020-06-08,75.0
North Dakota,2020-06-07,75.0
North Dakota,2020-06-06,75.0
North Dakota,2020-06-05,74.0
North Dakota,2020-06-04,69.0
North Dakota,2020-06-03,69.0
North Dakota,2020-06-02,68.0
North Dakota,2020-06-01,64.0
North Dakota,2020-05-31,64.0
North Dakota,2020-05-30,63.0
North Dakota,2020-05-29,62.0
North Dakota,2020-05-28,60.0
North Dakota,2020-05-27,59.0
North Dakota,2020-05-26,54.0
North Dakota,2020-05-25,54.0
North Dakota,2020-05-24,53.0
North Dakota,2020-05-23,52.0
North Dakota,2020-05-22,52.0
North Dakota,2020-05-21,51.0
North Dakota,2020-05-20,49.0
North Dakota,2020-05-19,45.0
North Dakota,2020-05-18,44.0
North Dakota,2020-05-17,43.0
North Dakota,2020-05-16,42.0
