state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase,last_update_et,total_test_results_increase_7_day_rolling_avg,positive_tests_increase_7_day_rolling_avg,positivity_rate_7_day_rolling_avg
Pennsylvania,2020-08-11 00:00:00,12807060,1806212.0,141.0325242483443,22876,120281.0,828,1255313.0,6.659295808022536,7352.0,57.41,35,2020-08-11 00:00:00,21873.86,753.14,3.44
Pennsylvania,2020-08-12 00:00:00,12807060,1834940.0,143.2756620176684,28728,121130.0,849,1271976.0,6.601305764766151,7385.0,57.66,33,2020-08-12 00:00:00,23130.71,773.71,3.34
Pennsylvania,2020-08-13 00:00:00,12807060,1867118.0,145.7881824556143,32178,122121.0,991,1288873.0,6.540615001301471,7409.0,57.85,24,2020-08-13 00:00:00,24560.0,800.0,3.26
Pennsylvania,2020-08-14 00:00:00,12807060,1894396.0,147.91810142218435,27278,122950.0,829,1304739.0,6.490195291797492,7445.0,58.13,36,2020-08-14 00:00:00,24895.14,810.14,3.25
Pennsylvania,2020-08-15 00:00:00,12807060,1921264.0,150.01600679625145,26868,123800.0,850,1319884.0,6.4436745809009075,7465.0,58.29,20,2020-08-15 00:00:00,25329.86,815.43,3.22
Pennsylvania,2020-08-16 00:00:00,12807060,1941115.0,151.56601124692162,19851,124460.0,660,1332403.0,6.4117787972376705,7468.0,58.31,3,2020-08-16 00:00:00,25250.14,801.14,3.17
Pennsylvania,2020-08-17 00:00:00,12807060,1956761.0,152.7876811696049,15646,124844.0,384,1342475.0,6.380135335894368,7468.0,58.31,0,2020-08-17 00:00:00,24775.0,770.14,3.11
Pennsylvania,2020-08-18 00:00:00,12807060,1978198.0,154.46152356590818,21437,125579.0,735,1353987.0,6.348151196189663,7499.0,58.55,31,2020-08-18 00:00:00,24569.43,756.86,3.08
Pennsylvania,2020-08-19 00:00:00,12807060,2002535.0,156.36180356771968,24337,126149.0,570,1368318.0,6.299465427570554,7523.0,58.74,24,2020-08-19 00:00:00,23942.14,717.0,2.99
Pennsylvania,2020-08-20 00:00:00,12807060,2030939.0,158.57964279077322,28404,126940.0,791,1386071.0,6.250310816819216,7538.0,58.86,15,2020-08-20 00:00:00,23403.0,688.43,2.94
Pennsylvania,2020-08-21 00:00:00,12807060,2055649.0,160.50904735356906,24710,127633.0,693,1399509.0,6.208890720156992,7558.0,59.01,20,2020-08-21 00:00:00,23036.14,669.0,2.9
Pennsylvania,2020-08-22 00:00:00,12807060,2080016.0,162.41166981336858,24367,128429.0,796,1412124.0,6.174423658279552,7576.0,59.15,18,2020-08-22 00:00:00,22678.86,661.29,2.92
Pennsylvania,2020-08-23 00:00:00,12807060,2100459.0,164.0078987683356,20443,129048.0,619,1423972.0,6.1437999980004365,7578.0,59.17,2,2020-08-23 12:00:00,22763.43,655.43,2.88
Pennsylvania,2020-08-24 00:00:00,12807060,2116529.0,165.26267543058282,16070,129474.0,426,1433364.0,6.117279753785561,7579.0,59.18,1,2020-08-24 12:00:00,22824.0,661.43,2.9
Pennsylvania,2020-08-25 00:00:00,12807060,2139490.0,167.05551469267732,22961,130035.0,561,1445170.0,6.07785032881668,7605.0,59.38,26,2020-08-25 12:00:00,23041.71,636.57,2.76
Pennsylvania,2020-08-26 00:00:00,12807060,2160951.0,168.731231055371,21461,130536.0,501,1457642.0,6.040673758914478,7624.0,59.53,19,2020-08-26 12:00:00,22630.86,626.71,2.77
Pennsylvania,2020-08-27 00:00:00,12807060,2184172.0,170.54437162002833,23221,131156.0,620,1471765.0,6.004838446788989,7635.0,59.62,11,2020-08-27 12:00:00,21890.43,602.29,2.75
Pennsylvania,2020-08-28 00:00:00,12807060,2216010.0,173.03034420077677,31838,131991.0,835,1488835.0,5.956245684811892,7655.0,59.77,20,2020-08-28 12:00:00,22908.71,622.57,2.72
Pennsylvania,2020-08-29 00:00:00,12807060,2241312.0,175.00597326786942,25302,132834.0,843,1504108.0,5.9266179808969035,7671.0,59.9,16,2020-08-29 12:00:00,23042.29,629.29,2.73
Pennsylvania,2020-08-30 00:00:00,12807060,2263808.0,176.7625044311497,22496,133504.0,670,1515899.0,5.8973199140563155,7673.0,59.91,2,2020-08-30 14:30:00,23335.57,636.57,2.73
Pennsylvania,2020-08-31 00:00:00,12807060,2280009.0,178.02750982661126,16201,134025.0,521,1524195.0,5.878266270001566,7673.0,59.91,0,2020-08-31 12:00:00,23354.29,650.14,2.78
Pennsylvania,2020-09-01 00:00:00,12807060,2308933.0,180.2859516547904,28924,134795.0,770,1539969.0,5.837977975107983,7691.0,60.05,18,2020-09-01 12:00:00,24206.14,680.0,2.81
Pennsylvania,2020-09-02 00:00:00,12807060,2329293.0,181.87569980932392,20360,135611.0,816,1552085.0,5.821981176262496,7712.0,60.22,21,2020-09-02 12:00:00,24048.86,725.0,3.01
Pennsylvania,2020-09-03 00:00:00,12807060,2355620.0,183.9313628576738,26327,136771.0,1160,1565443.0,5.806157190039141,7732.0,60.37,20,2020-09-03 15:00:00,24492.57,802.14,3.28
Pennsylvania,2020-09-04 00:00:00,12807060,2380607.0,185.88239611589233,24987,137662.0,891,1576879.0,5.782642830168944,7742.0,60.45,10,2020-09-04 15:00:00,23513.86,810.14,3.45
Pennsylvania,2020-09-05 00:00:00,12807060,2406497.0,187.90393735955013,25890,138625.0,963,1589081.0,5.760447654827743,7760.0,60.59,18,2020-09-05 12:00:00,23597.86,827.29,3.51
Pennsylvania,2020-09-06 00:00:00,12807060,2426937.0,189.49993206871835,20440,139316.0,691,1599299.0,5.740404468678008,7760.0,60.59,0,2020-09-06 12:00:00,23304.14,830.29,3.56
Pennsylvania,2020-09-07 00:00:00,12807060,2444418.0,190.86488233833526,17481,139863.0,547,1608378.0,5.721730080534507,7780.0,60.75,20,2020-09-07 12:00:00,23487.0,834.0,3.55
Pennsylvania,2020-09-08 00:00:00,12807060,2457835.0,191.91250763250895,13417,140359.0,496,1614717.0,5.7106762659006804,7791.0,60.83,11,2020-09-08 12:00:00,21271.71,794.86,3.74
Pennsylvania,2020-09-09 00:00:00,12807060,2480503.0,193.68246888825382,22668,141290.0,931,1625640.0,5.696022137445509,7805.0,60.94,14,2020-09-09 12:00:00,21601.43,811.29,3.76
Pennsylvania,2020-09-10 00:00:00,12807060,2518131.0,196.62053586068933,37628,141877.0,587,1639349.0,5.6342183945156155,7820.0,61.06,15,2020-09-10 12:00:00,23215.86,729.43,3.14
Pennsylvania,2020-09-11 00:00:00,12807060,2553205.0,199.35918157641174,35074,142885.0,1008,1652028.0,5.596299552914866,7837.0,61.19,17,2020-09-11 12:00:00,24656.86,746.14,3.03
Pennsylvania,2020-09-12 00:00:00,12807060,2582989.0,201.684773866914,29784,143805.0,920,1664000.0,5.567387240131491,7837.0,61.19,0,2020-09-12 12:00:00,25213.14,740.0,2.93
Pennsylvania,2020-09-13 00:00:00,12807060,2602957.0,203.24391390373748,19968,143881.0,76,1664000.0,5.5275980356187215,7837.0,61.19,0,2020-09-13 16:00:00,25145.71,652.14,2.59
Pennsylvania,2020-09-14 00:00:00,12807060,2624255.0,204.90690291136295,21298,145063.0,1182,1684609.0,5.527778359953587,7869.0,61.44,32,2020-09-14 12:00:00,25691.0,742.86,2.89
Pennsylvania,2020-09-15 00:00:00,12807060,2649342.0,206.86574436287486,25087,146214.0,1151,1695284.0,5.518879782225172,7875.0,61.49,6,2020-09-15 12:00:00,27358.14,836.43,3.06
Pennsylvania,2020-09-16 00:00:00,12807060,2674452.0,208.82638169884424,25110,146990.0,776,1708131.0,5.4960791967849865,7903.0,61.71,28,2020-09-16 12:00:00,27707.0,814.29,2.94
Pennsylvania,2020-09-17 00:00:00,12807060,2700820.0,210.8852461064444,26368,147923.0,933,1721275.0,5.47696625469302,7913.0,61.79,10,2020-09-17 15:00:00,26098.43,863.71,3.31
Pennsylvania,2020-09-18 00:00:00,12807060,2731276.0,213.26330945587824,30456,148683.0,760,1732805.0,5.443719345829568,7934.0,61.95,21,2020-09-18 12:00:00,25438.71,828.29,3.26
Pennsylvania,2020-09-19 00:00:00,12807060,2763669.0,215.79261750940498,32393,149845.0,1162,1746280.0,5.421958997260526,7956.0,62.12,22,2020-09-19 12:30:00,25811.43,862.86,3.34
Pennsylvania,2020-09-20 00:00:00,12807060,2786854.0,217.60294712447663,23185,150578.0,733,1758332.0,5.403153520062407,7981.0,62.32,25,2020-09-20 12:30:00,26271.0,956.71,3.64
Pennsylvania,2020-09-21 00:00:00,12807060,2806413.0,219.13015165073014,19559,150812.0,234,1767181.0,5.373834856095664,8004.0,62.5,23,2020-09-21 12:00:00,26022.57,821.29,3.16
Pennsylvania,2020-09-22 00:00:00,12807060,2833544.0,221.24859257315887,27131,151646.0,834,1777916.0,5.3518138416061305,8023.0,62.65,19,2020-09-22 12:00:00,26314.57,776.0,2.95
Pennsylvania,2020-09-23 00:00:00,12807060,2858086.0,223.16487937122182,24542,152544.0,898,1790412.0,5.3372781644779055,8062.0,62.95,39,2020-09-23 12:00:00,26233.43,793.43,3.02
Pennsylvania,2020-09-24 00:00:00,12807060,2888164.0,225.51342775000663,30078,153397.0,853,1803470.0,5.311228863734884,8079.0,63.08,17,2020-09-24 12:30:00,26763.43,782.0,2.92
Pennsylvania,2020-09-25 00:00:00,12807060,2921327.0,228.10285889189245,33163,154203.0,806,1816397.0,5.278525820628776,8081.0,63.1,2,2020-09-25 12:00:00,27150.14,788.57,2.9
Pennsylvania,2020-09-26 00:00:00,12807060,2952033.0,230.50044272455975,30706,155232.0,1029,1830292.0,5.258477801569291,8103.0,63.27,22,2020-09-26 12:00:00,26909.14,769.57,2.86
Pennsylvania,2020-09-27 00:00:00,12807060,2981779.0,232.82306790161053,29746,156150.0,918,1845070.0,5.236806617794276,8106.0,63.29,3,2020-09-27 12:00:00,27846.43,796.0,2.86
Pennsylvania,2020-09-28 00:00:00,12807060,3001687.0,234.37752302245792,19908,156826.0,676,1855491.0,5.22459536920405,8107.0,63.3,1,2020-09-28 15:00:00,27896.29,859.14,3.08
Pennsylvania,2020-09-29 00:00:00,12807060,3028137.0,236.4427901485587,26450,157814.0,988,1866761.0,5.2115871904078315,8123.0,63.43,16,2020-09-29 12:00:00,27799.0,881.14,3.17
Pennsylvania,2020-09-30 00:00:00,12807060,3053816.0,238.44785610436745,25679,158967.0,1153,1879127.0,5.205519913445997,8142.0,63.57,19,2020-09-30 12:00:00,27961.43,917.57,3.28
Pennsylvania,2020-10-01 00:00:00,12807060,3079975.0,240.49040138798443,26159,160123.0,1156,1889639.0,5.198840899682628,8160.0,63.71,18,2020-10-01 12:00:00,27401.57,960.86,3.51
Pennsylvania,2020-10-02 00:00:00,12807060,3114903.0,243.2176471414985,34928,161284.0,1161,1904971.0,5.177817736218431,8179.0,63.86,19,2020-10-02 12:00:00,27653.71,1011.57,3.66
Pennsylvania,2020-10-03 00:00:00,12807060,3146795.0,245.70783614662537,31892,161284.0,0,1904971.0,5.125341816038223,8199.0,64.02,20,2020-10-02 12:00:00,27823.14,864.57,3.11
Pennsylvania,2020-10-04 00:00:00,12807060,3171518.0,247.63825577454935,24723,163535.0,2251,1931635.0,5.156363608845985,8216.0,64.15,17,2020-10-04 12:00:00,27105.57,1055.0,3.89
Pennsylvania,2020-10-05 00:00:00,12807060,3192420.0,249.270324336733,20902,164207.0,672,1940952.0,5.143652777516743,8227.0,64.24,11,2020-10-05 12:00:00,27247.57,1054.43,3.87
Pennsylvania,2020-10-06 00:00:00,12807060,3218476.0,251.30482718125785,26056,165243.0,1036,1951992.0,5.134200161815716,8244.0,64.37,17,2020-10-06 12:00:00,27191.29,1061.29,3.9
Pennsylvania,2020-10-07 00:00:00,12807060,3261613.0,254.67304752222603,43137,166552.0,1309,1967542.0,5.106430468605564,8272.0,64.59,28,2020-10-07 12:00:00,29685.29,1083.57,3.65
Pennsylvania,2020-10-08 00:00:00,12807060,3296367.0,257.38670701940964,34754,167928.0,1376,1985103.0,5.094335673182021,8299.0,64.8,27,2020-10-08 12:00:00,30913.14,1115.0,3.61
Pennsylvania,2020-10-09 00:00:00,12807060,3336637.0,260.5310664586564,40270,169308.0,1380,1999765.0,5.074210949527923,8308.0,64.87,9,2020-10-09 12:00:00,31676.29,1146.29,3.62
Pennsylvania,2020-10-10 00:00:00,12807060,3385332.0,264.333266182871,48695,171050.0,1742,2019440.0,5.052680209799216,8344.0,65.15,36,2020-10-10 12:00:00,34076.71,1395.14,4.09
Pennsylvania,2020-10-11 00:00:00,12807060,3416163.0,266.7406102571551,30831,172216.0,1166,2033645.0,5.041211441023159,8350.0,65.2,6,2020-10-11 12:00:00,34949.29,1240.14,3.55
Pennsylvania,2020-10-12 00:00:00,12807060,3440811.0,268.66517374010897,24648,173304.0,1088,2044706.0,5.036719540829183,8368.0,65.34,18,2020-10-12 12:00:00,35484.43,1299.57,3.66
Pennsylvania,2020-10-13 00:00:00,12807060,3476411.0,271.4448905525546,35600,174646.0,1342,2060093.0,5.023744315617457,8384.0,65.46,16,2020-10-13 12:00:00,36847.86,1343.29,3.65
Pennsylvania,2020-10-14 00:00:00,12807060,3506849.0,273.82154842719564,30438,175922.0,1276,2074729.0,5.016526231953529,8411.0,65.67,27,2020-10-14 12:00:00,35033.71,1338.57,3.82
Pennsylvania,2020-10-15 00:00:00,12807060,3541718.0,276.5441873466666,34869,177520.0,1598,2089197.0,5.012256763525498,8432.0,65.84,21,2020-10-15 12:00:00,35050.14,1370.29,3.91
Pennsylvania,2020-10-16 00:00:00,12807060,3579193.0,279.47030778336324,37475,179086.0,1566,2103044.0,5.0035301253662485,8457.0,66.03,25,2020-10-16 12:00:00,34650.86,1396.86,4.03
Pennsylvania,2020-10-17 00:00:00,12807060,3621788.0,282.7962077166813,42595,180943.0,1857,2119850.0,4.995957797640282,8466.0,66.1,9,2020-10-17 12:00:00,33779.43,1413.29,4.18
Pennsylvania,2020-10-18 00:00:00,12807060,3652158.0,285.1675560198828,30370,182212.0,1269,2132651.0,4.989159833720228,8492.0,66.31,26,2020-10-18 12:00:00,33713.57,1428.0,4.24
Pennsylvania,2020-10-19 00:00:00,12807060,3676337.0,287.05549907629074,24179,183315.0,1103,2143966.0,4.9863491839839496,8500.0,66.37,8,2020-10-19 12:00:00,33646.57,1430.14,4.25
Pennsylvania,2020-10-20 00:00:00,12807060,3708330.0,289.55357435664394,31993,184872.0,1557,2155639.0,4.985316840734239,8533.0,66.63,33,2020-10-19 12:00:00,33131.29,1460.86,4.41
Pennsylvania,2020-10-21 00:00:00,12807060,3737277.0,291.8138120692805,28947,186297.0,1425,2167536.0,4.9848325398411735,8562.0,66.85,29,2020-10-21 13:00:00,32918.29,1482.14,4.5
Pennsylvania,2020-10-22 00:00:00,12807060,3776726.0,294.89406624158863,39449,188360.0,2063,2185079.0,4.987388547646824,8592.0,67.09,30,2020-10-22 14:00:00,33572.57,1548.57,4.61
Pennsylvania,2020-10-23 00:00:00,12807060,3817496.0,298.07746664730234,40770,190579.0,2219,2200868.0,4.992251465358445,8625.0,67.35,33,2020-10-22 14:00:00,34043.29,1641.86,4.82
Pennsylvania,2020-10-24 00:00:00,12807060,3856970.0,301.15967286793375,39474,192622.0,2043,2215057.0,4.9941275146034325,8654.0,67.57,29,2020-10-24 12:00:00,33597.43,1668.43,4.97
Pennsylvania,2020-10-25 00:00:00,12807060,3892386.0,303.9250226047196,35416,194288.0,1666,2229977.0,4.991488511159993,8666.0,67.67,12,2020-10-25 12:00:00,34318.29,1725.14,5.03
Pennsylvania,2020-10-26 00:00:00,12807060,3919357.0,306.0309704178789,26971,195695.0,1407,2241430.0,4.9930383989006355,8673.0,67.72,7,2020-10-26 16:00:00,34717.14,1768.57,5.09
Pennsylvania,2020-10-27 00:00:00,12807060,3958256.0,309.06827952707334,38899,198446.0,2751,2254523.0,5.013470578962048,8696.0,67.9,23,2020-10-27 16:00:00,35703.71,1939.14,5.43
Pennsylvania,2020-10-28 00:00:00,12807060,3992267.0,311.72392414808706,34011,200674.0,2228,2269246.0,5.026567611835581,8718.0,68.07,22,2020-10-28 12:00:00,36427.14,2053.86,5.64
Pennsylvania,2020-10-29 00:00:00,12807060,4028192.0,314.52901758873617,35925,202876.0,2202,2282828.0,5.036403428634981,8762.0,68.42,44,2020-10-29 12:00:00,35923.71,2073.71,5.77
Pennsylvania,2020-10-30 00:00:00,12807060,4070357.0,317.8213422908927,42165,205517.0,2641,2297983.0,5.049114856510129,8784.0,68.59,22,2020-10-30 12:00:00,36123.0,2134.0,5.91
Pennsylvania,2020-10-31 00:00:00,12807060,4116788.0,321.446764518945,46431,208027.0,2510,2314634.0,5.053138514783856,8812.0,68.81,28,2020-10-31 12:00:00,37116.86,2200.71,5.93
Pennsylvania,2020-11-01 00:00:00,12807060,4153368.0,324.30300162566584,36580,209936.0,1909,2327810.0,5.054596655051996,8817.0,68.84,5,2020-11-01 12:00:00,37283.14,2235.43,6.0
Pennsylvania,2020-11-02 00:00:00,12807060,4179246.0,326.3236058861284,25878,211996.0,2060,2338664.0,5.072589648946246,8823.0,68.89,6,2020-11-02 12:00:00,37127.0,2328.71,6.27
Pennsylvania,2020-11-03 00:00:00,12807060,4221832.0,329.64880308205005,42586,214871.0,2875,2354346.0,5.089520378830802,8855.0,69.14,32,2020-11-03 12:00:00,37653.71,2346.43,6.23
Pennsylvania,2020-11-04 00:00:00,12807060,4280805.0,334.2535289129589,58973,217666.0,2795,2374265.0,5.084697854725921,8890.0,69.41,35,2020-11-04 12:00:00,41219.71,2427.43,5.89
Pennsylvania,2020-11-05 00:00:00,12807060,4332180.0,338.2649882174363,51375,220566.0,2900,2391336.0,5.091339695026523,8937.0,69.78,47,2020-11-05 12:00:00,43426.86,2527.14,5.82
Pennsylvania,2020-11-06 00:00:00,12807060,4387633.0,342.594865644418,55453,223950.0,3384,2408366.0,5.104118781128686,8975.0,70.08,38,2020-11-06 12:00:00,45325.14,2633.29,5.81
Pennsylvania,2020-11-07 00:00:00,12807060,4440802.0,346.74640393657876,53169,227985.0,4035,2426121.0,5.133869963128282,9015.0,70.39,40,2020-11-07 12:00:00,46287.71,2851.14,6.16
Pennsylvania,2020-11-08 00:00:00,12807060,4481758.0,349.94432758181813,40956,230894.0,2909,2441635.0,5.151862282613207,9020.0,70.43,5,2020-11-08 12:00:00,46912.86,2994.0,6.38
Pennsylvania,2020-11-09 00:00:00,12807060,4520616.0,352.97843533176234,38858,234296.0,3402,2455856.0,5.182833489949157,9024.0,70.46,4,2020-11-09 12:00:00,48767.14,3185.71,6.53
Pennsylvania,2020-11-10 00:00:00,12807060,4567727.0,356.6569532742097,47111,238657.0,4361,2470785.0,5.224852536064437,9086.0,70.95,62,2020-11-10 12:00:00,49413.57,3398.0,6.88
Pennsylvania,2020-11-11 00:00:00,12807060,4616587.0,360.4720365173584,48860,243368.0,4711,2488761.0,5.271599993674981,9145.0,71.41,59,2020-11-11 14:00:00,47968.86,3671.71,7.65
Pennsylvania,2020-11-12 00:00:00,12807060,4669426.0,364.59780777165093,52839,248856.0,5488,2506649.0,5.32947732762014,9194.0,71.79,49,2020-11-12 12:00:00,48178.0,4041.43,8.39
Pennsylvania,2020-11-13 00:00:00,12807060,4726929.0,369.0877531611471,57503,254387.0,5531,2523984.0,5.381654769936253,9224.0,72.02,30,2020-11-13 12:00:00,48470.86,4348.14,8.97
Pennsylvania,2020-11-14 00:00:00,12807060,4785530.0,373.6634325130045,58601,259938.0,5551,2538147.0,5.43174946139717,9274.0,72.41,50,2020-11-14 14:00:00,49246.86,4564.71,9.27
Pennsylvania,2020-11-15 00:00:00,12807060,4849893.0,378.689019962427,64363,265137.0,5199,2559496.0,5.4668628771810015,9312.0,72.71,38,2020-11-15 12:00:00,52590.71,4891.86,9.3
Pennsylvania,2020-11-16 00:00:00,12807060,4898163.0,382.45803486514467,48270,269613.0,4476,2573621.0,5.504369699415883,9325.0,72.81,13,2020-11-16 12:00:00,53935.29,5045.29,9.35
Pennsylvania,2020-11-17 00:00:00,12807060,4946674.0,386.24586751369947,48511,275513.0,5900,2588467.0,5.569661554410095,9355.0,73.05,30,2020-11-17 12:00:00,54135.29,5265.14,9.73
Pennsylvania,2020-11-18 00:00:00,12807060,5009041.0,391.1156034249859,62367,281852.0,6339,2608986.0,5.626865501799646,9465.0,73.9,110,2020-11-18 12:00:00,56064.86,5497.71,9.81
Pennsylvania,2020-11-19 00:00:00,12807060,5071953.0,396.0278939897213,62912,288978.0,7126,2629527.0,5.697568569740295,9581.0,74.81,116,2020-11-19 12:00:00,57503.86,5731.71,9.97
Pennsylvania,2020-11-20 00:00:00,12807060,5132242.0,400.7353756443712,60289,295786.0,6808,2648870.0,5.763290195590933,9689.0,75.65,108,2020-11-20 12:00:00,57901.86,5914.14,10.21
Pennsylvania,2020-11-21 00:00:00,12807060,5196711.0,405.76923977868455,64469,302564.0,6778,2668676.0,5.822221016331291,9801.0,76.53,112,2020-11-21 12:00:00,58740.14,6089.43,10.37
Pennsylvania,2020-11-22 00:00:00,12807060,5260736.0,410.7684355347754,64025,309639.0,7075,2690985.0,5.885849432474847,9842.0,76.85,41,2020-11-22 12:00:00,58691.86,6357.43,10.83
Pennsylvania,2020-11-23 00:00:00,12807060,5305634.0,414.2741581596401,44898,314401.0,4762,2705170.0,5.925795107615791,9870.0,77.07,28,2020-11-23 12:00:00,58210.14,6398.29,10.99
Pennsylvania,2020-11-24 00:00:00,12807060,5360843.0,418.58498359498594,55209,321070.0,6669,2723368.0,5.989169986884526,9951.0,77.7,81,2020-11-24 12:00:00,59167.0,6508.14,11.0
Pennsylvania,2020-11-25 00:00:00,12807060,5423024.0,423.4401962667466,62181,327829.0,6759,2743221.0,6.045132752501187,10095.0,78.82,144,2020-11-25 12:00:00,59140.43,6568.14,11.11
Pennsylvania,2020-11-26 00:00:00,12807060,5487301.0,428.4590686699367,64277,336254.0,8425,2765229.0,6.127857757392934,10213.0,79.75,118,2020-11-26 12:00:00,59335.43,6753.71,11.38
Pennsylvania,2020-11-27 00:00:00,12807060,5551482.0,433.4704452075652,64181,343614.0,7360,2786075.0,6.1895904553054475,10234.0,79.91,21,2020-11-27 12:00:00,59891.43,6832.57,11.41
Pennsylvania,2020-11-28 00:00:00,12807060,5617617.0,438.63439384214644,66135,351667.0,8053,2804464.0,6.260074334010311,10275.0,80.23,41,2020-11-28 12:00:00,60129.43,7014.71,11.67
Pennsylvania,2020-11-29 00:00:00,12807060,5665572.0,442.37881293599,47955,357196.0,5529,2818877.0,6.304676738729999,10351.0,80.82,76,2020-11-29 12:00:00,57833.71,6793.86,11.75
Pennsylvania,2020-11-30 00:00:00,12807060,5700392.0,445.0976258407472,34820,361464.0,4268,2828049.0,6.341037598817765,10383.0,81.07,32,2020-11-30 12:00:00,56394.0,6723.29,11.92
Pennsylvania,2020-12-01 00:00:00,12807060,5744694.0,448.5568116335834,44302,367140.0,5676,2836445.0,6.390940927401877,10563.0,82.48,180,2020-12-01 12:00:00,54835.86,6581.43,12.0
Pennsylvania,2020-12-02 00:00:00,12807060,5805252.0,453.28529732819237,60558,375431.0,8291,2852624.0,6.467092212362186,10757.0,83.99,194,2020-12-02 12:00:00,54604.0,6800.29,12.45
Pennsylvania,2020-12-03 00:00:00,12807060,5877212.0,458.9040732221134,71960,386837.0,11406,2872557.0,6.581981388454254,10944.0,85.45,187,2020-12-03 12:00:00,55701.57,7226.14,12.97
Pennsylvania,2020-12-04 00:00:00,12807060,5956454.0,465.09144175165886,79242,398600.0,11763,2893321.0,6.6919009195739605,11113.0,86.77,169,2020-12-04 12:00:00,57853.14,7855.14,13.58
Pennsylvania,2020-12-05 00:00:00,12807060,6034682.0,471.19963520120933,78228,411484.0,12884,2911640.0,6.818652581859326,11262.0,87.94,149,2020-12-05 12:00:00,59580.71,8545.29,14.34
Pennsylvania,2020-12-06 00:00:00,12807060,6099718.0,476.27777179149626,65036,420114.0,8630,2929036.0,6.887433156745935,11331.0,88.47,69,2020-12-06 12:00:00,62020.86,8988.29,14.49
Pennsylvania,2020-12-07 00:00:00,12807060,6167518.0,481.57172684441235,67800,426444.0,6330,2943283.0,6.9143535535688745,11373.0,88.8,42,2020-12-07 12:00:00,66732.29,9282.86,13.91
Pennsylvania,2020-12-08 00:00:00,12807060,6231017.0,486.5298515037799,63499,436614.0,10170,2959724.0,7.007106544565679,11542.0,90.12,169,2020-12-08 13:00:00,69474.71,9924.86,14.29
Pennsylvania,2020-12-09 00:00:00,12807060,6286181.0,490.83716325214374,55164,445317.0,8703,2972594.0,7.084062644712266,11762.0,91.84,220,2020-12-09 12:00:00,68704.14,9983.71,14.53
Pennsylvania,2020-12-10 00:00:00,12807060,6360850.0,496.66746310238256,74669,457289.0,11972,2993507.0,7.189117806582454,12010.0,93.78,248,2020-12-10 12:00:00,69091.14,10064.57,14.57
Pennsylvania,2020-12-11 00:00:00,12807060,6424566.0,501.6425315411968,63716,470034.0,12745,3009510.0,7.316198479399231,12235.0,95.53,225,2020-12-11 12:00:00,66873.14,10204.86,15.26
Pennsylvania,2020-12-12 00:00:00,12807060,6491551.0,506.8728498187718,66985,481118.0,11084,3025253.0,7.411449128259179,12436.0,97.1,201,2020-12-12 13:00:00,65267.0,9947.71,15.24
Pennsylvania,2020-12-13 00:00:00,12807060,6564588.0,512.5757199544626,73037,491802.0,10684,3045323.0,7.491742056013264,12565.0,98.11,129,2020-12-13 12:00:00,66410.0,10241.14,15.42
Pennsylvania,2020-12-14 00:00:00,12807060,6619529.0,516.8656194317821,54941,499764.0,7962,3060689.0,7.549842292404792,12620.0,98.54,55,2020-12-14 12:00:00,64573.0,10474.29,16.22
Pennsylvania,2020-12-15 00:00:00,12807060,6675959.0,521.2717829072402,56430,509320.0,9556,3072305.0,7.629166086849843,12890.0,100.65,270,2020-12-15 12:00:00,63563.14,10386.57,16.34
Pennsylvania,2020-12-16 00:00:00,12807060,6737991.0,526.1153613709938,62032,519369.0,10049,3086059.0,7.70806906687765,13168.0,102.82,278,2020-12-16 12:00:00,64544.29,10578.86,16.39
Pennsylvania,2020-12-17 00:00:00,12807060,6800942.0,531.0306971311136,62951,529335.0,9966,3101764.0,7.783260024861262,13392.0,104.57,224,2020-12-17 12:00:00,62870.29,10292.29,16.37
Pennsylvania,2020-12-18 00:00:00,12807060,6869564.0,536.3888355329015,68622,538655.0,9320,3118874.0,7.841181769323352,13608.0,106.25,216,2020-12-18 12:00:00,63571.14,9803.0,15.42
Pennsylvania,2020-12-19 00:00:00,12807060,6934456.0,541.4557283248458,64892,548489.0,9834,3131631.0,7.9096182887309405,13825.0,107.95,217,2020-12-19 12:00:00,63272.14,9624.43,15.21
Pennsylvania,2020-12-20 00:00:00,12807060,6986455.0,545.5159107554739,51999,555702.0,7213,3145556.0,7.953990972531849,13924.0,108.72,99,2020-12-20 13:00:00,60266.71,9128.57,15.15
Pennsylvania,2020-12-21 00:00:00,12807060,7038666.0,549.592646555884,52211,563589.0,7887,3160075.0,8.007042811805533,13981.0,109.17,57,2020-12-21 12:00:00,59876.71,9117.86,15.23
Pennsylvania,2020-12-22 00:00:00,12807060,7086035.0,553.2913096370283,47369,571551.0,7962,3168882.0,8.065878873022783,14212.0,110.97,231,2020-12-22 12:00:00,58582.29,8890.14,15.18
Pennsylvania,2020-12-23 00:00:00,12807060,7148310.0,558.1538620104849,62275,581156.0,9605,3181266.0,8.129977575119154,14442.0,112.77,230,2020-12-23 12:00:00,58617.0,8826.71,15.06
Pennsylvania,2020-12-24 00:00:00,12807060,7205757.0,562.6394348117366,57447,590386.0,9230,3193528.0,8.193254365918806,14718.0,114.92,276,2020-12-24 12:00:00,57830.71,8721.57,15.08
